gene_id,SRR18457646,SRR18457114,SRR18457498,SRR18457762,SRR18457122,SRR18457271,SRR18457788,SRR18457520,SRR18457521,SRR18457644,SRR18457119,SRR18457054,SRR18457009,SRR18457118,SRR18457099,SRR18457329,SRR18457613,SRR18457101,SRR18457127,SRR18456998,SRR18457032,SRR18457008,SRR18457110,SRR18457201,SRR18457569,SRR18457737,SRR18457116,SRR18457053,SRR18457738,SRR18457224,SRR18457175,SRR18457692,SRR18457121,SRR18457317,SRR18456940,SRR18457115,SRR18457693,SRR18457694,SRR18457199,SRR18457764,SRR18457272,SRR18457200,SRR18457412,SRR18457791,SRR18457505,SRR18456950,SRR18457316,SRR18457112,SRR18457109,SRR18457113,SRR18457484,SRR18457614,SRR18456951,SRR18457497,SRR18457222,SRR18457331,SRR18457661,SRR18457666,SRR18457111,SRR18457485,SRR18457667,SRR18456996,SRR18457789,SRR18457120,SRR18457649,SRR18457176,SRR18457117
LOC116929476,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
LOC116929477,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,3,2,0,0,2,0,0,0,0,4,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,4,5,4,2,0,0,1,0,0,0,4,1,0,0,0,0,0,0
LOC116929478,0,10,23,15,2,20,11,3,13,10,2,20,5,0,12,3,0,4,11,6,28,3,16,12,2,11,9,35,29,14,7,15,13,1,15,15,10,7,5,5,0,14,10,10,33,11,15,10,4,6,0,31,5,10,0,11,0,11,9,1,11,2,2,5,23,10,2
LOC116929479,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,4,0,8,2,6,0,4,2,0,0,2,0,2,0,0,0,0,0,2,2,0,0
LOC116929480,0,6,1,0,6,2,0,1,6,0,0,0,1,0,0,20,0,0,1,4,2,2,14,0,0,0,0,2,0,0,2,0,0,0,6,10,0,0,0,0,0,0,0,0,2,6,2,10,6,22,0,0,6,0,0,59,0,1,4,0,1,0,0,4,0,0,2
LOC116929481,11,33,23,31,28,38,37,4,40,38,13,49,40,23,43,26,0,23,40,51,63,19,40,26,9,25,28,124,48,33,70,35,16,14,53,56,39,21,17,23,0,14,32,30,63,35,55,59,31,56,23,60,39,20,10,57,0,36,28,32,48,8,36,15,102,23,8
LOC116929483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOC116929485,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,8,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,2,2,0,0,0,0,0,4,0,0
LOC116929487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929488,2,12,5,5,9,7,5,0,1,0,0,3,2,2,10,4,0,8,9,6,20,2,10,0,0,7,2,27,6,3,2,1,0,1,6,7,0,3,0,1,0,0,0,3,16,7,9,16,1,6,4,7,3,1,0,10,0,1,1,2,9,6,2,0,8,1,1
LOC116929489,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC116929490,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929491,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
LOC116929492,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0,0,1,1,1,0,2,0,0,3,5,1,1,0,0,0,10,0,0,1,3,0,0,0,0,0,2,1,0,4,0,6,1,2,4,0,0,5,0,1,4,2,0,0,0,0,0,0,0
LOC116929493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929494,2,13,6,0,6,0,0,4,16,0,0,12,16,0,0,20,0,0,0,7,14,2,28,2,0,2,0,6,0,4,0,0,0,2,24,10,0,0,6,0,0,4,4,2,0,6,0,23,19,25,0,22,8,4,0,92,0,2,30,0,2,2,0,1,12,0,0
LOC116929495,0,3,10,0,0,0,0,0,2,4,0,0,2,0,2,2,0,2,2,4,2,2,16,0,0,0,0,2,0,0,2,0,2,0,2,8,0,0,0,0,0,0,4,0,0,0,0,2,4,0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,12,0,0
LOC116929496,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929498,0,4,8,2,2,0,0,2,2,2,0,0,4,2,0,0,0,0,0,3,6,2,8,4,1,0,0,7,2,5,2,0,2,0,12,0,0,0,2,0,0,2,4,0,0,0,2,16,0,14,4,4,0,2,2,2,0,2,6,0,0,0,0,0,12,0,0
LOC116929499,0,2,2,0,0,4,0,1,2,0,0,0,2,0,0,0,0,0,0,6,4,0,4,4,0,0,0,2,0,0,1,0,2,0,18,2,0,0,2,0,0,7,0,0,0,3,0,12,9,10,0,6,0,0,0,5,0,0,6,0,0,0,0,1,6,0,1
LOC116929500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,2,0,1,0,2,2,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,4,4,0,2,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0
LOC116929501,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,6,0,0,1,0,4,1,0,0,1,1,0,8,0,0,0,1,0,0,2,4,1,2,0,0,0,0,0,2,0,0,0,1,2,6,1,3,0,1,0,2,0,0,0,4,0,0,0,0,2,2,0
LOC116929503,4,13,4,10,1,2,2,2,7,10,1,19,8,3,5,2,0,0,7,3,20,5,17,9,3,3,2,47,20,5,9,7,1,1,9,5,12,4,3,12,0,9,9,10,5,6,11,7,13,8,3,28,9,3,4,2,0,6,16,2,3,0,4,1,33,4,2
LOC116929504,7,1,9,59,0,10,16,3,6,16,9,15,29,23,2,0,0,1,7,42,17,9,19,49,0,8,4,45,8,32,24,17,0,6,8,5,18,14,29,34,0,11,12,13,19,12,31,54,5,42,12,19,12,0,7,4,0,13,7,12,19,1,5,1,29,19,19
LOC116929505,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,4,1,2,0,1,0,2,0,3,0,2,0,0,0,0,0,0,2,0,0
LOC116929506,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
LOC116929507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929508,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
LOC116929509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC116929515,10,21,18,32,15,11,25,1,37,29,1,20,33,33,18,8,0,13,45,19,49,9,42,11,7,9,11,103,50,22,38,16,4,23,22,25,14,1,4,11,0,8,7,8,6,8,36,51,15,39,6,40,7,12,1,37,1,26,9,11,14,8,16,10,82,16,18
LOC116929517,28,31,93,42,38,60,113,19,123,113,6,128,95,35,136,51,1,46,53,124,115,42,119,19,14,49,47,384,88,81,133,50,14,35,83,72,55,26,9,12,0,14,54,36,58,32,196,67,47,56,10,128,40,41,18,166,1,54,57,25,78,11,47,16,320,55,26
LOC116929519,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
LOC116929520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929522,1,1,2,3,1,3,1,0,0,6,1,2,11,3,7,5,0,0,3,4,8,5,1,0,0,1,3,15,6,1,7,0,1,0,1,8,4,2,0,3,0,0,4,1,2,0,5,3,0,9,1,2,0,0,0,12,0,5,1,4,15,0,1,4,9,0,1
LOC116929523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929532,0,0,0,2,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,4,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
LOC116929533,0,2,1,0,2,2,2,0,0,2,2,3,3,2,2,1,0,0,1,0,2,0,7,1,0,2,0,8,3,3,0,1,0,0,5,6,4,3,0,0,0,1,0,2,1,1,0,4,0,4,0,1,2,0,0,17,0,0,0,0,4,1,1,0,5,1,0
LOC116929534,1,0,5,1,0,0,4,0,1,6,0,2,1,1,5,2,0,2,2,1,3,0,3,0,0,0,2,0,1,1,2,0,0,1,0,1,2,0,0,2,0,0,0,1,2,0,2,0,2,0,1,10,0,1,1,5,0,3,5,2,3,0,0,1,7,2,1
LOC116929536,1,14,21,29,25,24,20,3,18,50,9,40,31,7,19,2,0,2,36,18,45,17,37,32,6,38,19,104,61,28,48,12,8,6,35,33,29,14,4,7,0,11,15,13,15,20,22,21,14,30,12,65,23,12,5,13,1,24,13,24,24,2,13,10,115,13,9
LOC116929537,0,0,1,0,3,3,0,0,2,1,0,0,2,0,1,2,0,1,3,2,11,5,0,2,0,0,0,6,8,1,9,0,0,0,2,3,0,1,0,1,0,0,0,0,2,1,1,0,0,2,0,3,3,2,1,4,0,0,0,1,0,0,1,0,4,0,0
LOC116929538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
LOC116929539,0,4,0,0,5,2,2,0,4,2,0,0,4,0,0,8,0,0,0,4,10,2,16,0,0,2,0,6,6,0,2,2,2,0,20,8,2,0,2,0,0,2,1,0,0,10,0,18,4,18,0,2,10,4,0,38,0,0,4,0,2,0,0,0,6,0,0
LOC116929540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC116929541,1,31,18,31,23,13,37,6,29,16,2,27,43,22,20,11,0,13,39,20,51,9,44,16,12,23,23,90,40,20,34,12,13,6,31,28,22,11,8,12,0,9,9,19,35,14,25,41,17,32,6,38,23,8,3,33,0,17,12,9,17,2,19,22,94,13,12
LOC116929542,0,0,1,2,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0
LOC116929543,1,0,2,4,1,6,3,0,3,2,1,6,3,1,8,5,0,4,5,4,8,0,7,6,3,0,2,10,6,6,2,1,1,1,0,4,2,1,0,1,0,3,3,5,7,4,4,4,5,9,0,1,2,1,3,7,0,3,4,0,3,1,4,1,9,3,0
LOC116929544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0
LOC116929545,0,0,3,2,0,1,0,0,0,1,1,0,0,1,2,3,0,0,0,0,3,2,7,0,0,1,2,8,1,2,0,4,1,0,11,3,2,0,0,0,0,0,0,0,0,1,2,2,1,7,0,0,3,0,0,11,0,0,10,0,1,1,0,0,2,0,1
LOC116929546,1,0,0,5,2,2,3,0,4,4,0,1,5,1,3,7,0,0,0,0,4,2,8,2,1,0,3,19,1,0,4,0,0,2,6,9,5,1,0,1,0,0,1,0,0,4,5,6,0,2,0,3,4,2,0,9,0,0,4,0,1,0,0,2,9,1,0
LOC116929549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929551,0,0,0,2,0,2,3,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,2,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,1,0,14,0,1,3,1,0,0,0,0,5,0,0
LOC116929552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929560,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,3,0,2,2,0,0,1,0,4,0,0,0,0,0,0,1,0,5,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LOC116929561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929566,0,0,6,0,0,5,1,1,3,0,0,1,0,0,2,0,0,2,0,2,8,0,0,1,0,1,0,11,1,7,4,1,0,4,9,0,6,1,0,1,0,0,0,1,6,2,23,0,0,0,1,5,4,0,1,4,0,1,0,1,2,0,0,0,6,1,0
LOC116929569,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
LOC116929570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929574,4,0,0,0,0,25,0,0,1,12,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,4,0,0,0,48,0,0,0,0,0,0,0,5,0,26,15,0,7,0,17,7,22,14,1,0,0,0,0,0,6,0,0,0,0,0,11,0
LOC116929579,1,6,5,0,5,4,6,1,12,4,0,6,6,6,4,20,0,0,2,6,10,8,20,2,2,2,0,16,8,4,9,9,2,1,10,10,7,2,5,1,0,3,2,1,7,16,2,24,1,23,0,10,6,2,0,37,0,2,3,0,6,0,2,0,13,2,0
LOC116929580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929581,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929583,0,3,0,2,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,2,6,0,0,0,0,2,1,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0
LOC116929584,0,0,1,0,2,0,11,0,0,2,0,2,5,1,4,2,0,3,5,1,3,4,1,0,1,2,0,6,2,0,2,0,0,0,2,0,0,0,0,3,0,1,6,0,1,1,1,3,0,4,1,9,0,0,0,6,1,2,2,2,4,0,1,3,8,0,1
LOC116929585,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,2,1,0,0,12,0,0,2,0,0,0,0,0,0,0,0
LOC116929586,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC116929587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LOC116929588,0,4,4,0,0,2,4,2,4,2,0,4,8,2,0,10,0,0,0,0,4,4,3,8,0,0,0,17,4,4,0,0,2,0,8,6,2,0,0,0,0,0,0,0,3,0,0,15,7,4,0,6,3,2,0,17,0,0,8,0,2,0,0,0,8,0,0
LOC116929590,0,2,0,2,0,1,3,0,5,2,0,3,1,6,1,2,0,0,5,1,5,2,3,2,1,7,1,5,19,2,0,1,1,0,5,7,1,0,0,11,0,1,3,1,12,1,1,4,1,4,5,6,2,1,3,0,0,2,0,2,3,1,0,0,14,2,2
LOC116929591,0,0,1,0,0,0,0,1,0,0,1,1,2,0,2,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,1,1,1,1,2,1,2,0,0,0,0,0,7,0,0,0,0,4,0,0,2,0,0,0
LOC116929592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LOC116929593,0,1,0,0,0,0,2,0,6,6,0,0,5,0,1,0,0,0,3,0,0,2,4,0,0,0,0,1,6,2,5,1,0,0,0,0,2,1,0,0,0,0,0,2,0,0,4,1,2,2,0,2,0,3,0,5,0,0,0,0,1,0,0,0,6,0,0
LOC116929594,0,1,0,1,0,0,1,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,3,0,1,0,3,0,2,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LOC116929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929601,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,1,0,1,0,3,1,0,0,0,1,1,0,1,0,0,1,2,1,1,0,1,0,0,0,1,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0
LOC116929602,1,26,47,41,13,26,30,2,51,74,6,50,56,12,73,18,0,25,38,25,69,39,84,45,14,22,28,197,75,35,45,43,27,2,50,48,46,20,19,29,0,22,26,27,34,21,34,61,39,43,14,121,17,22,13,57,0,22,30,12,26,1,16,9,180,30,12
LOC116929603,1,2,2,0,1,2,3,0,6,3,0,2,4,1,1,2,0,1,0,0,0,2,8,4,0,0,0,3,2,1,5,4,0,0,2,4,10,0,0,0,0,0,0,0,0,4,5,4,5,2,0,0,3,2,0,6,0,0,2,0,0,0,0,0,2,0,0
LOC116929604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
LOC116929605,0,1,1,0,0,0,0,0,2,0,0,0,0,1,5,2,0,1,0,1,0,1,5,1,1,0,2,6,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,1,2,0,3,1,0,0,0,1,0,2,0,0
LOC116929606,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,0,2,10,0,0,20,0,1,1,0,0,0,0,0,2,0,0
LOC116929607,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,6,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0
LOC116929608,0,11,2,9,9,4,12,0,4,4,3,14,11,2,2,4,0,2,3,12,14,4,10,4,1,6,3,27,16,7,6,8,5,9,12,11,11,2,3,3,0,5,0,2,6,13,7,9,3,12,0,23,9,2,1,16,0,3,6,2,4,0,1,0,16,2,3
LOC116929611,0,2,1,5,4,1,2,0,1,3,2,1,0,3,8,1,0,1,4,1,7,0,1,0,0,3,0,12,3,1,0,3,1,1,2,5,4,0,0,1,0,1,1,4,0,1,2,5,6,9,0,7,1,1,0,6,0,2,1,0,0,0,1,2,12,0,2
LOC116929612,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0,2,0,0,1,2,2,1,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,0,0,0,2,2,0,0
LOC116929613,3,6,0,0,4,0,7,0,0,8,0,0,0,0,0,0,0,0,0,4,1,5,4,0,0,0,0,0,0,0,1,0,2,0,18,8,0,0,0,0,0,0,6,7,0,1,4,1,5,0,3,0,2,2,0,1,0,9,2,7,2,2,2,0,0,4,0
